ID_PLANO;CD_PLANO;NM_PLANO;CD_OPERADORA;RAZAO_SOCIAL;GR_MODALIDADE;PORTE_OPERADORA;VIGENCIA_PLANO;CONTRATACAO;GR_CONTRATACAO;SGMT_ASSISTENCIAL;GR_SGMT_ASSISTENCIAL;LG_ODONTOLOGICO;OBSTETRICIA;COBERTURA;TIPO_FINANCIAMENTO;ABRANGENCIA_COBERTURA;FATOR_MODERADOR;ACOMODACAO_HOSPITALAR;LIVRE_ESCOLHA;SITUACAO_PLANO;DT_SITUACAO;DT_REGISTRO_PLANO;DT_ATUALIZACAO;ANO_REGISTRO
18100810;482190194;(PME - APARTAMENTO) DIAMANTE;421197;Santa Casa De Mauá Saúde;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;25/01/2019;25/01/2019;30/08/2022;2019
18436349;490474215;TOP SELECT;421197;Santa Casa De Mauá Saúde;Medicina De Grupo;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;06/11/2021;06/11/2021;30/08/2022;2021
18100790;482188192;(ADESÃO - ENFERMARIA) SAFIRA;421197;Santa Casa De Mauá Saúde;Medicina De Grupo;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Suspenso;01/08/2022;25/01/2019;30/08/2022;2019
18393906;489362210;AMACOR MAIS;412015;Mh Vida - Operadora De Planos De Saúde Ltda;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Municipal;Ausente;Não se aplica;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18109991;482375193;UNIREDE RECIFE - CE - BASICO - COM OBST;344885;Unimed Recife Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Ausente;Coletiva;Ausente;Ativo;26/02/2019;26/02/2019;30/08/2022;2019
18110012;482377190;UNIREDE RECIFE- CA - ESPECIAL - COM OBST;344885;Unimed Recife Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Ausente;Individual;Ausente;Ativo;26/02/2019;26/02/2019;30/08/2022;2019
18393874;489359210;UNIREDE RECIFE -CA - ESPECIAL -COM OBST -COM COPARTICIPAÇÃO;344885;Unimed Recife Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Franquia + Co-participacão;Individual;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18396338;489456211;UNIREDE PERNAMBUCO - CA - ESPECIAL - COM OBST;344885;Unimed Recife Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;02/08/2021;02/08/2021;30/08/2022;2021
18415087;490020211;PERSONAL 200 SUL MG CE S/OBS APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;29/09/2021;29/09/2021;30/08/2022;2021
18414533;490000216;PERSONAL 200 SUL MG CE CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;28/09/2021;28/09/2021;30/08/2022;2021
18417508;490068215;PERSONAL 200 SUL MG PF CP APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;06/10/2021;06/10/2021;30/08/2022;2021
18417552;490072213;PERSONAL 200 OESTE MG PF CP S/OBS APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;06/10/2021;06/10/2021;30/08/2022;2021
18417585;490075218;PERSONAL 200 SUL MG PF CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;06/10/2021;06/10/2021;30/08/2022;2021
18412459;489904211;ADAPT 500 CE CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;24/09/2021;24/09/2021;30/08/2022;2021
18412487;489906217;ADAPT 500 CE CP ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;24/09/2021;24/09/2021;30/08/2022;2021
18412512;489907215;ADAPT 300 SUL MG CE S/OBS APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;24/09/2021;24/09/2021;30/08/2022;2021
18412545;489910215;ADAPT 300 CE ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;24/09/2021;24/09/2021;30/08/2022;2021
18412587;489914218;ADAPT 300 CE CP ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;24/09/2021;24/09/2021;30/08/2022;2021
18429140;490218211;ADAPT 300 RM BH CA CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;15/10/2021;15/10/2021;30/08/2022;2021
18429155;490219210;ADAPT 300 SUL MG CA CP APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;15/10/2021;15/10/2021;30/08/2022;2021
18429193;490222210;ADAPT 300 SUL MG CA CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;15/10/2021;15/10/2021;30/08/2022;2021
18446764;490809211;TOP PREMIUM CA S/COPAY;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Ativo;15/12/2021;15/12/2021;30/08/2022;2021
18446784;490811212;TOP PREMIUM DOC. ORTO CA S/COPAY;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Ativo;15/12/2021;15/12/2021;30/08/2022;2021
18446794;490812211;TOP PREMIUM DOC. ORTO  CA C/COPAY;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Co-participacão;Não se aplica;Ausente;Ativo;15/12/2021;15/12/2021;30/08/2022;2021
18443040;490680212;ADAPT 300 TRIANGULO CE CP APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;02/12/2021;02/12/2021;30/08/2022;2021
18494207;492304229;ADAPT 300 NACIONAL CE CP ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Coletiva;Ausente;Ativo;11/05/2022;11/05/2022;30/08/2022;2022
18494228;492306225;ADAPT 300 NACIONAL CE APTO S/OBS;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Ausente;Individual;Ausente;Ativo;11/05/2022;11/05/2022;30/08/2022;2022
18523149;493071221;PERSONAL UP NV CE CP SOBS APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;11/08/2022;11/08/2022;30/08/2022;2022
18523183;493074226;PERSONAL UP NV CE ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;11/08/2022;11/08/2022;30/08/2022;2022
18524118;493104221;NOSSO PLANO INTEGRADO NDI MG CE ENF S_OBS;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;12/08/2022;12/08/2022;30/08/2022;2022
18415177;490029214;PERSONAL 200 UP CE ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Suspenso;29/08/2022;29/09/2021;30/08/2022;2021
18531510;493239221;ADAPT 300 TRIANGULO CA ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;29/08/2022;29/08/2022;30/08/2022;2022
18127301;482776197;ODONTOCARE CA I;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Suspenso;17/08/2022;30/04/2019;30/08/2022;2019
18234595;485314208;EXCLUSIVO MOC ENFER SEM OBSTETRICIA;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;17/08/2022;02/04/2020;30/08/2022;2020
18209807;484758200;ODONTOCARE IND III;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Suspenso;17/08/2022;16/01/2020;30/08/2022;2020
18218906;484900201;INTEGRAL XXVI;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Suspenso;17/08/2022;11/02/2020;30/08/2022;2020
18434117;490391219;MG - TOP PREMIUM - PF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Suspenso;17/08/2022;28/10/2021;30/08/2022;2021
18431099;490290214;ADAPT 300 TRI MG CE CP S/OBS ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;17/08/2022;20/10/2021;30/08/2022;2021
18431114;490291212;ADAPT 300 TRI MG CA CP APTO;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Suspenso;17/08/2022;20/10/2021;30/08/2022;2021
18431201;490298210;ADAPT 300 TRI MG CA CP ENF;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;17/08/2022;20/10/2021;30/08/2022;2021
18270373;486096209;INTEGRAL XXVIII;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;17/08/2022;30/06/2020;30/08/2022;2020
18209817;484759208;ODONTOCARE CA III;348520;Notre Dame Intermédica Minas Gerais Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Suspenso;17/08/2022;16/01/2020;30/08/2022;2020
18507615;492721224;Uniflex Empresarial Enfermaria;367613;Unimed Campo Belo- Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;29/06/2022;29/06/2022;30/08/2022;2022
18281700;486308209;CLÁSSICO QP;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;29/07/2020;29/07/2020;30/08/2022;2020
18176271;483999194;IDEAL K COLETIVO EMPRESARIAL;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;24/09/2019;24/09/2019;30/08/2022;2019
18394987;489421219;IDEAL Z QC COM COPART SEM OBSTETRÍCIA;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;23/07/2021;23/07/2021;30/08/2022;2021
18395007;489423215;IDEAL Z QC COM COPART COM OBSTETRÍCIA;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;23/07/2021;23/07/2021;30/08/2022;2021
18395660;489439211;DENTSIM 30 EMPRESARIAL;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;28/07/2021;28/07/2021;30/08/2022;2021
18395700;489443210;DENTSIM 10 ADESÃO;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;28/07/2021;28/07/2021;30/08/2022;2021
18414341;489988211;CLÁSSICO QP EMPRESARIAL SEM OBSTETRÍCIA COM COPARTICIPAÇÃO;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;28/09/2021;28/09/2021;30/08/2022;2021
18476204;491735229;IDEAL K QC SEM OBSTETRÍCIA COM COPARTICIPAÇÃO;309222;Grupo Hospitalar Do Rio De Janeiro Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;17/03/2022;17/03/2022;30/08/2022;2022
